date,long,short,long_short,strategy,q,weighting
2016-08-31,0.03672045081967213,0.018218204918032787,0.018502245901639344,high_analyst_coverage,5,equal
2016-09-30,-0.05133860655737705,-0.06876556147540984,0.01742695491803279,high_analyst_coverage,5,equal
2016-10-31,0.12918732926829268,0.07812602024291498,0.0510613090253777,high_analyst_coverage,5,equal
2016-11-30,0.014145962962962963,0.005683333333333334,0.008462629629629629,high_analyst_coverage,5,equal
2017-01-31,0.02300710843373494,0.03294900803212851,-0.009941899598393571,high_analyst_coverage,5,equal
2017-02-28,-0.006951056680161944,0.017658696356275302,-0.024609753036437247,high_analyst_coverage,5,equal
2017-03-31,-0.0061741951219512195,0.014100939024390243,-0.020275134146341463,high_analyst_coverage,5,equal
2017-05-31,0.03971668312757202,0.037176349794238686,0.002540333333333332,high_analyst_coverage,5,equal
2017-06-30,0.013244650205761316,0.015310774590163934,-0.002066124384402618,high_analyst_coverage,5,equal
2017-07-31,-0.012829938524590164,0.0013878857142857143,-0.014217824238875878,high_analyst_coverage,5,equal
2017-08-31,0.08646681893004116,0.037719637860082304,0.04874718106995885,high_analyst_coverage,5,equal
2017-10-31,0.059643296747967485,0.021675662601626018,0.03796763414634147,high_analyst_coverage,5,equal
2017-11-30,0.01679164344262295,0.01525005737704918,0.0015415860655737714,high_analyst_coverage,5,equal
2018-01-31,-0.001802483739837398,-0.03603193902439024,0.03422945528455284,high_analyst_coverage,5,equal
2018-02-28,-0.011621306122448978,0.007236995918367347,-0.018858302040816323,high_analyst_coverage,5,equal
2018-04-30,0.08655816666666667,0.03922767479674796,0.04733049186991871,high_analyst_coverage,5,equal
2018-05-31,0.029711330543933056,0.016583359832635983,0.013127970711297073,high_analyst_coverage,5,equal
2018-07-31,0.0392004262295082,0.05432503278688525,-0.015124606557377046,high_analyst_coverage,5,equal
2018-08-31,-0.015174053497942389,-0.01694990534979424,0.0017758518518518514,high_analyst_coverage,5,equal
2018-10-31,0.013123869387755102,0.006816840816326529,0.006307028571428573,high_analyst_coverage,5,equal
2018-11-30,-0.13607880081300813,-0.12970608943089432,-0.006372711382113816,high_analyst_coverage,5,equal
2018-12-31,0.14686532661290322,0.14911795161290323,-0.002252625000000008,high_analyst_coverage,5,equal
2019-01-31,0.0543013185483871,0.06329457831325301,-0.00899325976486591,high_analyst_coverage,5,equal
2019-02-28,-0.008817674796747967,-0.0008498252032520333,-0.007967849593495934,high_analyst_coverage,5,equal
2019-04-30,-0.1270681370967742,-0.09738451612903226,-0.029683620967741936,high_analyst_coverage,5,equal
2019-05-31,0.08527673387096775,0.08233116532258064,0.002945568548387109,high_analyst_coverage,5,equal
2019-07-31,-0.07389770682730923,-0.0580417108433735,-0.01585599598393573,high_analyst_coverage,5,equal
2019-09-30,0.014418270916334661,0.0390855634920635,-0.024667292575728837,high_analyst_coverage,5,equal
2019-10-31,0.08678366666666666,0.08151241897233201,0.005271247694334652,high_analyst_coverage,5,equal
2019-12-31,-0.055095068825910934,-0.0074018947368421064,-0.04769317408906883,high_analyst_coverage,5,equal
2020-01-31,-0.06792925910931175,-0.0672945141700405,-0.0006347449392712506,high_analyst_coverage,5,equal
2020-03-31,0.32332444043321296,0.19757925270758123,0.12574518772563173,high_analyst_coverage,5,equal
2020-04-30,0.07861207346938776,0.08895416666666667,-0.010342093197278912,high_analyst_coverage,5,equal
2020-06-30,0.022694481781376518,0.0467929028340081,-0.024098421052631585,high_analyst_coverage,5,equal
2020-07-31,0.06554994758064517,0.061100473895582326,0.004449473685062842,high_analyst_coverage,5,equal
2020-08-31,-0.04691344680851064,-0.030147209219858154,-0.016766237588652484,high_analyst_coverage,5,equal
2020-09-30,0.01219248,0.021124316,-0.008931836,high_analyst_coverage,5,equal
2020-11-30,0.08927116141732283,0.08819121960784314,0.0010799418094796925,high_analyst_coverage,5,equal
2020-12-31,0.15830863671875,0.03755809375,0.12075054296875001,high_analyst_coverage,5,equal
2021-03-31,0.014314676975945018,0.03741243642611684,-0.02309775945017182,high_analyst_coverage,5,equal
2021-04-30,-0.002265853741496598,0.01406390476190476,-0.01632975850340136,high_analyst_coverage,5,equal
2021-06-30,-0.07451550841750841,0.0022361919191919194,-0.07675170033670033,high_analyst_coverage,5,equal
2021-08-31,-0.039920294701986755,-0.02758510264900662,-0.012335192052980136,high_analyst_coverage,5,equal
2021-09-30,0.022850173202614378,0.04529314379084967,-0.022442970588235293,high_analyst_coverage,5,equal
2021-11-30,-0.03272406862745098,0.04700788273615635,-0.07973195136360733,high_analyst_coverage,5,equal
2021-12-31,-0.14374086900958466,-0.06322070926517571,-0.08052015974440895,high_analyst_coverage,5,equal
2022-01-31,-0.00041876729559748465,-0.019066815047021943,0.01864804775142446,high_analyst_coverage,5,equal
2022-02-28,0.0167377875,-0.002005900311526481,0.01874368781152648,high_analyst_coverage,5,equal
2022-03-31,-0.13948988714733543,-0.15304530721003134,0.013555420062695916,high_analyst_coverage,5,equal
2022-05-31,-0.07932701602564103,-0.076385125,-0.002941891025641033,high_analyst_coverage,5,equal
2022-06-30,0.11408402236421726,0.12719984345047922,-0.013115821086261956,high_analyst_coverage,5,equal
2022-08-31,-0.11421115309446254,-0.0892165487012987,-0.02499460439316384,high_analyst_coverage,5,equal
2022-09-30,0.08767526451612903,0.08393459032258065,0.003740674193548385,high_analyst_coverage,5,equal
2022-10-31,0.037034601910828024,-0.005842891719745222,0.04287749363057325,high_analyst_coverage,5,equal
2022-11-30,-0.07087899667774086,-0.06092625249169436,-0.009952744186046504,high_analyst_coverage,5,equal
2023-01-31,-0.05791557324840765,-0.04006848089171974,-0.017847092356687903,high_analyst_coverage,5,equal
2023-02-28,-0.08266002564102563,-0.017782772435897435,-0.0648772532051282,high_analyst_coverage,5,equal
2023-03-31,-0.005892233766233766,-0.02380782792207792,0.017915594155844157,high_analyst_coverage,5,equal
2023-05-31,0.09923157859531773,0.08334964666666667,0.01588193192865106,high_analyst_coverage,5,equal
2023-06-30,0.09546727035830618,0.044372159609120526,0.05109511074918566,high_analyst_coverage,5,equal
2023-07-31,-0.08322139549839229,-0.06743881350482316,-0.015782581993569134,high_analyst_coverage,5,equal
2023-08-31,-0.09163169666666668,-0.07147351,-0.020158186666666675,high_analyst_coverage,5,equal
2023-10-31,0.14655260322580643,0.10358236451612902,0.04297023870967741,high_analyst_coverage,5,equal
2023-11-30,0.2398603918918919,0.1257707331081081,0.1140896587837838,high_analyst_coverage,5,equal
2024-01-31,0.09102546451612904,0.08694220967741935,0.004083254838709693,high_analyst_coverage,5,equal
2024-02-29,0.030584666666666666,0.030484300970873787,0.00010036569579287974,high_analyst_coverage,5,equal
2024-04-30,0.04760172347266881,0.046347067524115756,0.001254655948553056,high_analyst_coverage,5,equal
2024-05-31,-0.051602170568561874,-0.0111818,-0.040420370568561875,high_analyst_coverage,5,equal
2024-07-31,-0.041848552380952385,-0.0043157206349206355,-0.03753283174603175,high_analyst_coverage,5,equal
2024-09-30,0.006779681528662421,-0.0005645828025477705,0.007344264331210192,high_analyst_coverage,5,equal
2024-10-31,0.10008962068965517,0.10750847021943573,-0.007418849529780558,high_analyst_coverage,5,equal
2015-03-31,0.025055934687345432,0.006709298482654269,0.018346636204691163,high_analyst_coverage,5,value
2015-04-30,0.015433035069420554,-0.011002437725672413,0.026435472795092965,high_analyst_coverage,5,value
2015-06-30,-0.002715097062704053,0.0031999545352221163,-0.00591505159792617,high_analyst_coverage,5,value
2015-07-31,-0.061224114616689,-0.07638137503595381,0.01515726041926481,high_analyst_coverage,5,value
2015-08-31,-0.029130045740702163,-0.05866733518187936,0.029537289441177197,high_analyst_coverage,5,value
2015-09-30,0.06552174377056456,0.07474872037360102,-0.009226976603036452,high_analyst_coverage,5,value
2015-11-30,-0.0369845609097919,-0.02604901740122269,-0.01093554350856921,high_analyst_coverage,5,value
2015-12-31,-0.06977238473464453,-0.07115489619960719,0.0013825114649626546,high_analyst_coverage,5,value
2016-02-29,0.06672150447345943,0.07682620507092197,-0.010104700597462546,high_analyst_coverage,5,value
2016-03-31,0.030553684785916555,0.03385930659847219,-0.003305621812555632,high_analyst_coverage,5,value
2016-05-31,0.020046116367001952,-0.0116857699016073,0.031731886268609254,high_analyst_coverage,5,value
2016-06-30,0.03398467902286245,0.052407254408431095,-0.018422575385568643,high_analyst_coverage,5,value
2016-08-31,0.0017455892118313262,0.005668447947363035,-0.003922858735531709,high_analyst_coverage,5,value
2016-09-30,-0.022611533567630307,-0.041996535422334405,0.019385001854704098,high_analyst_coverage,5,value
2016-10-31,0.06295596336873831,0.04761848310324717,0.015337480265491137,high_analyst_coverage,5,value
2016-11-30,0.030705750232063542,0.009537183640334838,0.021168566591728704,high_analyst_coverage,5,value
2017-01-31,0.04530452755851646,0.022511969747524566,0.022792557810991893,high_analyst_coverage,5,value
2017-02-28,-0.014452867218936431,0.014645237976614954,-0.029098105195551387,high_analyst_coverage,5,value
2017-03-31,-0.002085101242067365,0.025492342123596867,-0.02757744336566423,high_analyst_coverage,5,value
2017-05-31,0.041883014898086914,0.01710157806109413,0.024781436836992785,high_analyst_coverage,5,value
2017-06-30,0.027043296215682307,0.030383752705605286,-0.0033404564899229792,high_analyst_coverage,5,value
2017-07-31,-0.007512051250956084,0.004523337903245682,-0.012035389154201766,high_analyst_coverage,5,value
2017-08-31,0.05565008290511777,0.0019810270588780793,0.05366905584623969,high_analyst_coverage,5,value
2017-10-31,0.049028330388671514,0.019899459374025708,0.029128871014645806,high_analyst_coverage,5,value
2017-11-30,0.019492711104168635,0.014584643821145273,0.004908067283023362,high_analyst_coverage,5,value
2018-01-31,-0.03408078624458108,-0.04357053498128347,0.009489748736702393,high_analyst_coverage,5,value
2018-02-28,-0.02209097001483668,-0.0310697567493675,0.00897878673453082,high_analyst_coverage,5,value
2018-04-30,0.030155078394598692,0.02758802114228501,0.0025670572523136814,high_analyst_coverage,5,value
2018-05-31,0.016754029171119192,0.011988457513549865,0.004765571657569327,high_analyst_coverage,5,value
2018-07-31,0.04449366671015774,0.052457468710829694,-0.007963802000671955,high_analyst_coverage,5,value
2018-08-31,0.006769781013655995,-0.011588025443526169,0.018357806457182164,high_analyst_coverage,5,value
2018-10-31,0.023252056549103686,0.017681218508786394,0.005570838040317293,high_analyst_coverage,5,value
2018-11-30,-0.08664180413844644,-0.1014575149745659,0.014815710836119461,high_analyst_coverage,5,value
2018-12-31,0.101455769526937,0.14178035284588697,-0.040324583318949975,high_analyst_coverage,5,value
2019-01-31,0.04540793602291455,0.016390028682537146,0.029017907340377402,high_analyst_coverage,5,value
2019-02-28,-0.00838389134475236,0.03307496254808007,-0.04145885389283242,high_analyst_coverage,5,value
2019-04-30,-0.08111652607221412,-0.08001411595516669,-0.0011024101170474254,high_analyst_coverage,5,value
2019-05-31,0.0900305025465679,0.08084575733009128,0.009184745216476622,high_analyst_coverage,5,value
2019-07-31,-0.051568871631172734,-0.0464576794435281,-0.0051111921876446365,high_analyst_coverage,5,value
2019-09-30,0.025962990054762814,0.01922018230227477,0.006742807752488044,high_analyst_coverage,5,value
2019-10-31,0.03400810844054844,0.07091865652320296,-0.036910548082654523,high_analyst_coverage,5,value
2019-12-31,-0.03600162091735754,0.0007403531304856646,-0.036741974047843205,high_analyst_coverage,5,value
2020-01-31,-0.07897752834294572,-0.08417844231546291,0.005200913972517193,high_analyst_coverage,5,value
2020-03-31,0.2136764960130361,0.14252927709729576,0.07114721891574033,high_analyst_coverage,5,value
2020-04-30,0.03896417085585926,0.08376972312033397,-0.04480555226447471,high_analyst_coverage,5,value
2020-06-30,0.036254629254174504,0.05795403319344254,-0.021699403939268037,high_analyst_coverage,5,value
2020-07-31,0.12692447744077345,0.04598186644399037,0.08094261099678308,high_analyst_coverage,5,value
2020-08-31,-0.054640178161004846,-0.014464076232906867,-0.04017610192809798,high_analyst_coverage,5,value
2020-09-30,-0.04934320137471511,-0.009458944116518016,-0.039884257258197095,high_analyst_coverage,5,value
2020-11-30,0.07340422226716752,0.08286975620909048,-0.009465533941922968,high_analyst_coverage,5,value
2020-12-31,0.027877393578017547,-0.017753006904904414,0.04563040048292196,high_analyst_coverage,5,value
2021-03-31,0.03423304270189945,0.04233950889305803,-0.008106466191158582,high_analyst_coverage,5,value
2021-04-30,-0.02791695506101643,0.022077823385222656,-0.04999477844623909,high_analyst_coverage,5,value
2021-06-30,0.005828837983628915,0.019155083242028526,-0.013326245258399611,high_analyst_coverage,5,value
2021-08-31,-0.03832825214825996,-0.035219330930953356,-0.003108921217306604,high_analyst_coverage,5,value
2021-09-30,0.05964767446630628,0.09718538670148297,-0.037537712235176685,high_analyst_coverage,5,value
2021-11-30,-0.016430704110393494,0.03656646321048218,-0.05299716732087567,high_analyst_coverage,5,value
2021-12-31,-0.1534285562840531,-0.0604310148646523,-0.09299754141940081,high_analyst_coverage,5,value
2022-01-31,-0.020311638617498243,-0.021888203789382273,0.0015765651718840298,high_analyst_coverage,5,value
2022-02-28,0.027836754240493783,-0.010545923365691516,0.0383826776061853,high_analyst_coverage,5,value
2022-03-31,-0.08336772118403701,-0.172455932079034,0.089088210894997,high_analyst_coverage,5,value
2022-05-31,-0.11463566117255465,-0.07734218205121382,-0.03729347912134083,high_analyst_coverage,5,value
2022-06-30,0.0836603829944678,0.16877764257014477,-0.08511725957567697,high_analyst_coverage,5,value
2022-08-31,-0.12908423344202366,-0.09335969340978773,-0.035724540032235935,high_analyst_coverage,5,value
2022-09-30,0.04127701022984482,0.024273038717268054,0.017003971512576765,high_analyst_coverage,5,value
2022-10-31,0.08907433028898573,0.00019989127557976794,0.08887443901340597,high_analyst_coverage,5,value
2022-11-30,-0.07327748366773058,-0.1298279893805927,0.05655050571286212,high_analyst_coverage,5,value
2023-01-31,-0.009982352864873558,-0.03451771493318078,0.024535362068307223,high_analyst_coverage,5,value
2023-02-28,-0.026683664057894633,0.01922248382588286,-0.04590614788377749,high_analyst_coverage,5,value
2023-03-31,-0.021585479299339214,-0.03305429534915482,0.011468816049815606,high_analyst_coverage,5,value
2023-05-31,0.07158619195277074,0.06484150878270278,0.006744683170067961,high_analyst_coverage,5,value
2023-06-30,0.08354427932860987,0.043280075584864394,0.04026420374374548,high_analyst_coverage,5,value
2023-07-31,-0.02080552291390554,-0.045090292388354096,0.024284769474448555,high_analyst_coverage,5,value
2023-08-31,-0.06437360980527358,-0.05881077566501116,-0.005562834140262422,high_analyst_coverage,5,value
2023-10-31,0.1254980736470221,0.112432451100581,0.013065622546441086,high_analyst_coverage,5,value
2023-11-30,0.10378284069724404,0.09587368382717996,0.007909156870064077,high_analyst_coverage,5,value
2024-01-31,0.15860922423639873,0.07043889966494239,0.08817032457145633,high_analyst_coverage,5,value
2024-02-29,0.07267346901249246,0.029582338569142237,0.04309113044335022,high_analyst_coverage,5,value
2024-04-30,0.1640153775770176,0.039289913280711825,0.12472546429630577,high_analyst_coverage,5,value
2024-05-31,0.07377870942496571,-0.011770176740402195,0.0855488861653679,high_analyst_coverage,5,value
2024-07-31,-0.0013877444775693905,0.013076098506371073,-0.014463842983940463,high_analyst_coverage,5,value
2024-09-30,0.05322721203368497,-0.012134225031099462,0.06536143706478442,high_analyst_coverage,5,value
2024-10-31,0.05260297741772463,0.08167640466674192,-0.029073427249017292,high_analyst_coverage,5,value
2015-01-30,0.05994413649851633,0.09405351775147928,-0.03410938125296296,intangible_heavy,5,equal
2015-02-27,-0.025033106824925815,0.019858178041543027,-0.044891284866468845,intangible_heavy,5,equal
2015-03-31,0.014075812499999998,-0.02775211607142857,0.04182792857142857,intangible_heavy,5,equal
2015-04-30,0.019489455357142856,0.039238419642857146,-0.01974896428571429,intangible_heavy,5,equal
2015-05-29,-0.007573803571428571,0.011124407738095239,-0.01869821130952381,intangible_heavy,5,equal
2015-06-30,-0.056941005934718104,-0.029733961424332347,-0.027207044510385758,intangible_heavy,5,equal
2015-07-31,-0.03899666076696165,-0.0870121209439528,0.048015460176991154,intangible_heavy,5,equal
2015-08-31,-0.05915769230769231,-0.08807558112094395,0.028917888813251642,intangible_heavy,5,equal
2015-09-30,0.06618002083333334,0.03180002083333333,0.03438000000000001,intangible_heavy,5,equal
2015-10-30,0.036511666666666664,0.04051374777448071,-0.004002081107814047,intangible_heavy,5,equal
2015-11-30,-0.04111472321428572,-0.04461334523809524,0.0034986220238095167,intangible_heavy,5,equal
2015-12-31,-0.10400748348348349,-0.16949652852852853,0.06548904504504505,intangible_heavy,5,equal
2016-01-29,0.016154012084592145,-0.008469178247734138,0.02462319033232628,intangible_heavy,5,equal
2016-02-29,0.09094799393939393,0.07970548787878788,0.011242506060606047,intangible_heavy,5,equal
2016-03-31,0.04748256707317073,0.046842458966565345,0.0006401081066053846,intangible_heavy,5,equal
2016-04-29,0.007332546012269939,0.0149764250764526,-0.00764387906418266,intangible_heavy,5,equal
2016-05-31,-0.009539625766871165,-0.03359509174311927,0.0240554659762481,intangible_heavy,5,equal
2016-06-30,0.08343985276073619,0.07030094801223243,0.013138904748503766,intangible_heavy,5,equal
2016-07-29,0.04916904615384615,0.036726503067484664,0.012442543086361488,intangible_heavy,5,equal
2016-08-31,0.06398505882352941,0.0662401640866873,-0.0022551052631578916,intangible_heavy,5,equal
2016-09-30,-0.09214571118012423,-0.09719603416149068,0.005050322981366456,intangible_heavy,5,equal
2016-10-31,0.08801960248447205,0.055111245341614906,0.03290835714285714,intangible_heavy,5,equal
2016-11-30,-0.008401825545171339,-0.01311558878504673,0.004713763239875391,intangible_heavy,5,equal
2016-12-30,0.04513938125,0.005544299999999999,0.03959508125,intangible_heavy,5,equal
2017-01-31,0.022248115987460813,0.05146006269592476,-0.02921194670846395,intangible_heavy,5,equal
2017-02-28,0.03316598427672956,0.038469172955974844,-0.005303188679245285,intangible_heavy,5,equal
2017-03-31,-0.021187444794952683,0.006487410094637223,-0.027674854889589907,intangible_heavy,5,equal
2017-04-28,-0.026812728706624604,-0.025975917981072554,-0.0008368107255520493,intangible_heavy,5,equal
2017-05-31,0.07714496835443038,0.04714842088607595,0.02999654746835443,intangible_heavy,5,equal
2017-06-30,-0.020293164037854892,-0.017392,-0.0029011640378548906,intangible_heavy,5,equal
2017-07-31,0.0012675537974683544,0.002688689873417722,-0.0014211360759493676,intangible_heavy,5,equal
2017-08-31,0.14169017515923568,0.04749521337579618,0.0941949617834395,intangible_heavy,5,equal
2017-09-29,-0.007988544871794873,-0.01643350641025641,0.008444961538461537,intangible_heavy,5,equal
2017-10-31,0.07337096153846154,0.03176200641025641,0.04160895512820513,intangible_heavy,5,equal
2017-11-30,0.024128684887459808,0.016746724358974358,0.00738196052848545,intangible_heavy,5,equal
2017-12-29,0.050246463022508035,0.03232865594855305,0.017917807073954982,intangible_heavy,5,equal
2018-01-31,-0.010823593548387097,-0.03901056270096463,0.028186969152577533,intangible_heavy,5,equal
2018-02-28,0.007718283870967742,-0.003151667741935483,0.010869951612903224,intangible_heavy,5,equal
2018-03-29,0.02211515857605178,-0.008985747572815533,0.031100906148867312,intangible_heavy,5,equal
2018-04-30,0.07758685436893203,0.0933223129032258,-0.01573545853429377,intangible_heavy,5,equal
2018-05-31,0.010539702265372168,0.012116485436893204,-0.0015767831715210352,intangible_heavy,5,equal
2018-06-29,0.013523522580645162,-0.030697003225806454,0.04422052580645162,intangible_heavy,5,equal
2018-07-31,0.07067465286624204,0.06058340445859872,0.010091248407643319,intangible_heavy,5,equal
2018-08-31,-0.029304286624203823,-0.0009737038216560496,-0.028330582802547775,intangible_heavy,5,equal
2018-09-28,-0.1150075910543131,-0.11741104792332267,0.002403456869009571,intangible_heavy,5,equal
2018-10-31,-0.016313367412140574,-0.016056146964856233,-0.0002572204472843405,intangible_heavy,5,equal
2018-11-30,-0.17143557051282052,-0.14573076602564103,-0.02570480448717949,intangible_heavy,5,equal
2018-12-31,0.2150636109324759,0.2127806077170418,0.002283003215434093,intangible_heavy,5,equal
2019-01-31,0.07384992580645161,0.06278096774193548,0.011068958064516132,intangible_heavy,5,equal
2019-02-28,-0.008508512903225808,0.004571090322580645,-0.013079603225806452,intangible_heavy,5,equal
2019-03-29,0.019513133116883116,0.015383126213592233,0.004130006903290883,intangible_heavy,5,equal
2019-04-30,-0.10786407443365696,-0.0867669064516129,-0.021097167982044057,intangible_heavy,5,equal
2019-05-31,0.02192271935483871,0.07510555806451613,-0.053182838709677424,intangible_heavy,5,equal
2019-06-28,-0.03748977741935484,-0.029322025806451615,-0.008167751612903222,intangible_heavy,5,equal
2019-07-31,-0.03893471337579618,-0.029399624203821657,-0.009535089171974525,intangible_heavy,5,equal
2019-08-30,0.01094128846153846,-0.02161314696485623,0.03255443542639469,intangible_heavy,5,equal
2019-09-30,0.0002029519230769232,0.012401339743589744,-0.01219838782051282,intangible_heavy,5,equal
2019-10-31,0.05116183653846154,0.10622592948717949,-0.055064092948717946,intangible_heavy,5,equal
2019-11-29,0.0926559935483871,0.09201265594855305,0.0006433375998340513,intangible_heavy,5,equal
2019-12-31,0.04370050322580645,0.005623341935483871,0.038077161290322584,intangible_heavy,5,equal
2020-01-31,-0.024677322580645162,-0.0621691129032258,0.03749179032258064,intangible_heavy,5,equal
2020-02-28,-0.23097169677419355,-0.21177654193548387,-0.019195154838709677,intangible_heavy,5,equal
2020-03-31,0.260992569579288,0.1933665339805825,0.0676260355987055,intangible_heavy,5,equal
2020-04-30,0.1618420064935065,0.13252437012987014,0.02931763636363635,intangible_heavy,5,equal
2020-05-29,0.14375841693811076,0.0825651661237785,0.06119325081433226,intangible_heavy,5,equal
2020-06-30,0.15088571844660195,0.05771628478964401,0.09316943365695794,intangible_heavy,5,equal
2020-07-31,0.07599006129032258,0.04954301935483871,0.026447041935483875,intangible_heavy,5,equal
2020-08-31,-0.010414639871382638,-0.010953736334405145,0.0005390964630225068,intangible_heavy,5,equal
2020-09-30,0.0030971446945337613,-0.0023209228295819947,0.005418067524115756,intangible_heavy,5,equal
2020-10-30,0.28999004777070064,0.2517263949044586,0.03826365286624206,intangible_heavy,5,equal
2020-11-30,0.1265533566878981,0.10146962222222222,0.025083734465675883,intangible_heavy,5,equal
2020-12-31,0.3709557142857143,0.1454885142857143,0.22546719999999998,intangible_heavy,5,equal
2021-01-29,0.0803947746031746,0.09088390189873417,-0.010489127295559578,intangible_heavy,5,equal
2021-02-26,-0.055705015822784816,0.024430009493670884,-0.0801350253164557,intangible_heavy,5,equal
2021-03-31,-0.014107485804416404,-0.0003058517350157726,-0.013801634069400631,intangible_heavy,5,equal
2021-04-30,0.02323979310344828,0.003916059561128527,0.019323733542319754,intangible_heavy,5,equal
2021-05-28,0.078835665625,0.036277190625,0.042558475,intangible_heavy,5,equal
2021-06-30,-0.08732260060975609,-0.03857678963414635,-0.048745810975609746,intangible_heavy,5,equal
2021-07-30,0.036923099397590364,0.011766513513513514,0.02515658588407685,intangible_heavy,5,equal
2021-08-31,-0.03614752994011976,-0.03909796107784431,0.0029504311377245504,intangible_heavy,5,equal
2021-09-30,0.005397901492537314,0.015270397014925373,-0.009872495522388058,intangible_heavy,5,equal
2021-10-29,-0.06697037202380952,-0.05124116913946588,-0.015729202884343645,intangible_heavy,5,equal
2021-11-30,-0.0492837610619469,-0.022155982300884957,-0.027127778761061944,intangible_heavy,5,equal
2021-12-31,-0.1662091946902655,-0.11082621238938054,-0.05538298230088495,intangible_heavy,5,equal
2022-01-31,-0.029403365781710915,-0.03080148377581121,0.001398117994100296,intangible_heavy,5,equal
2022-02-28,0.05041210059171598,-0.017637961651917406,0.06805006224363339,intangible_heavy,5,equal
2022-03-31,-0.17342432544378697,-0.16417760355029587,-0.0092467218934911,intangible_heavy,5,equal
2022-04-29,-0.048550614243323444,-0.0747401124260355,0.026189498182712052,intangible_heavy,5,equal
2022-05-31,-0.01894460534124629,-0.0477566706231454,0.028812065281899106,intangible_heavy,5,equal
2022-06-30,0.07853226744186047,0.09654293313953488,-0.018010665697674413,intangible_heavy,5,equal
2022-07-29,0.028176367346938774,0.011429536443148687,0.01674683090379009,intangible_heavy,5,equal
2022-08-31,-0.13157706705539357,-0.1005417638483965,-0.031035303206997072,intangible_heavy,5,equal
2022-09-30,0.025333298245614033,0.045752631578947364,-0.02041933333333333,intangible_heavy,5,equal
2022-10-31,-0.02126183918128655,-0.025272716374269005,0.004010877192982456,intangible_heavy,5,equal
2022-11-30,-0.1051083284457478,-0.05577866275659825,-0.04932966568914955,intangible_heavy,5,equal
2022-12-30,0.3816740703812317,0.14257367155425218,0.2391003988269795,intangible_heavy,5,equal
2023-01-31,-0.07146152507374631,-0.051029688235294114,-0.0204318368384522,intangible_heavy,5,equal
2023-02-28,-0.1246893768545994,-0.0418755,-0.0828138768545994,intangible_heavy,5,equal
2023-03-31,-0.011855967359050444,-0.016752258160237392,0.004896290801186948,intangible_heavy,5,equal
2023-04-28,0.05040516666666667,0.06003858456973294,-0.009633417903066273,intangible_heavy,5,equal
2023-05-31,0.05299134029850747,0.04024965373134329,0.012741686567164179,intangible_heavy,5,equal
2023-06-30,0.09805105917159763,0.03313422781065088,0.06491683136094675,intangible_heavy,5,equal
2023-07-31,-0.0809936884272997,-0.08934596142433235,0.008352272997032645,intangible_heavy,5,equal
2023-08-31,-0.06398411011904763,-0.09444752976190476,0.030463419642857134,intangible_heavy,5,equal
2023-09-29,-0.11900575820895522,-0.11003034029850746,-0.008975417910447758,intangible_heavy,5,equal
2023-10-31,0.14064900000000002,0.08988175449101797,0.05076724550898205,intangible_heavy,5,equal
2023-11-30,0.20696124698795182,0.13033642942942944,0.07662481755852238,intangible_heavy,5,equal
2023-12-29,0.01647585240963856,-0.04591543975903614,0.0623912921686747,intangible_heavy,5,equal
2024-01-31,0.15012353012048194,0.0615647469879518,0.08855878313253013,intangible_heavy,5,equal
2024-02-29,0.03328679758308157,0.021430489425981875,0.011856308157099694,intangible_heavy,5,equal
2024-03-28,-0.08134075151515152,-0.08091405454545454,-0.0004266969696969797,intangible_heavy,5,equal
2024-04-30,0.18765717575757576,0.03458624848484848,0.15307092727272728,intangible_heavy,5,equal
2024-05-31,-0.06668287841945289,-0.019378457575757575,-0.047304420843695315,intangible_heavy,5,equal
2024-06-28,0.07433922256097561,0.08378399390243903,-0.009444771341463418,intangible_heavy,5,equal
2024-07-31,-0.06565847878787878,-0.02274969090909091,-0.04290878787878787,intangible_heavy,5,equal
2024-08-30,0.011935376899696048,0.004378978787878789,0.007556398111817259,intangible_heavy,5,equal
2024-09-30,0.024157719512195124,0.021336100303951368,0.0028216192082437565,intangible_heavy,5,equal
2024-10-31,0.1704851981707317,0.1030452340425532,0.06743996412817851,intangible_heavy,5,equal
2024-11-29,0.18831351987767583,0.014528280487804877,0.17378523938987095,intangible_heavy,5,equal
2015-01-30,0.04776628908221225,0.10161008862915885,-0.053843799546946604,intangible_heavy,5,value
2015-02-27,-0.001140450615849815,-0.007902961875732143,0.006762511259882328,intangible_heavy,5,value
2015-03-31,0.010131833377857273,-0.005987365713674398,0.016119199091531672,intangible_heavy,5,value
2015-04-30,0.059177595604964946,0.016474579092156764,0.04270301651280818,intangible_heavy,5,value
2015-05-29,0.012955797386805528,0.014371877224665009,-0.0014160798378594804,intangible_heavy,5,value
2015-06-30,-0.03056569772974364,0.03114060141993583,-0.06170629914967947,intangible_heavy,5,value
2015-07-31,-0.029396836539263706,-0.06403405338260454,0.03463721684334083,intangible_heavy,5,value
2015-08-31,-0.04598884214483138,-0.047381868786099894,0.001393026641268516,intangible_heavy,5,value
2015-09-30,0.08686986984858439,0.08398451132216847,0.0028853585264159154,intangible_heavy,5,value
2015-10-30,0.04088597935671624,0.033813450712922834,0.007072528643793409,intangible_heavy,5,value
2015-11-30,0.0014772926392560978,-0.014405466298169701,0.0158827589374258,intangible_heavy,5,value
2015-12-31,-0.11337811288897613,-0.08437403713658588,-0.02900407575239025,intangible_heavy,5,value
